FID,ano,mes,dia,hora,min,seg,lat,lon,erro_km,prof,mag,tipo_mag,tipo_dado,intensidad,UF,descricao,the_geom
IAG-BoletimSismicoBrasileiro.1707,2001,4,6,10,26,5,-9.87,-39.87,1,0,3,1,I,0,BA,Jaguarari (IAG)Induzido p/ Mina,POINT (-9.87 -39.87)
IAG-BoletimSismicoBrasileiro.1708,2001,5,9,0,38,12,-9.89,-72.47,30,22,3.7,0,I,0,-,Peru (ISC),POINT (-9.89 -72.47)
IAG-BoletimSismicoBrasileiro.1709,2001,5,24,23,55,0,-21.2,-39.91,10,0,3,1,I,0,RJ,Margem Cont. (IAG.UnB) (IAG2.6-UnB3.4),POINT (-21.2 -39.91)
IAG-BoletimSismicoBrasileiro.1710,2001,5,27,9,50,0,-1.3,-60.5,0,0,3.7,1,I,0,AM,Balbina (UnB),POINT (-1.3 -60.5)
IAG-BoletimSismicoBrasileiro.1711,2001,6,29,18,35,51,-19.45,-66.17,50,0,5.8,0,E,2,RO,Bolivia (IAG)(GS)Rondonia-RO IIMM,POINT (-19.45 -66.17)
IAG-BoletimSismicoBrasileiro.1712,2001,7,3,9,0,38,-15.82,-51.45,30,0,2.6,1,I,0,GO,Jussara (IAG),POINT (-15.82 -51.45)
IAG-BoletimSismicoBrasileiro.1713,2001,8,5,17,19,5,-24.61,-45.26,50,0,2.5,1,I,0,SP,Margem Cont. (IAG),POINT (-24.61 -45.26)
IAG-BoletimSismicoBrasileiro.1714,2001,8,24,19,56,18,-21.93,-40.37,30,0,3.9,1,I,0,RJ,Margem Cont. (IAG.UnB) (IAG3.3-UnB4.4),POINT (-21.93 -40.37)
IAG-BoletimSismicoBrasileiro.1715,2001,8,31,18,51,34,-20.01,-44.7,0,0,3.1,1,I,0,MG,Igaratinga (UnB),POINT (-20.01 -44.7)
IAG-BoletimSismicoBrasileiro.1716,2001,9,29,0,13,54,-22.56,-40.68,30,0,2.6,1,I,0,RJ,Margem Cont. (IAG),POINT (-22.56 -40.68)
IAG-BoletimSismicoBrasileiro.1717,2001,10,27,18,42,9,-15.18,-51.28,10,0,2.7,1,I,2,GO,Aruana (IAG) Aruan?-GO IIMM,POINT (-15.18 -51.28)
IAG-BoletimSismicoBrasileiro.1718,2001,12,8,2,6,38,-9.87,-39.87,1,0,3.1,1,I,2,BA,Jaguarari (MC)Induzido p/ Mina,POINT (-9.87 -39.87)
IAG-BoletimSismicoBrasileiro.1719,2002,3,17,16,11,19,-23.17,-46.1,10,0,2.6,1,I,0,SP,Igarata (IPT.IAG),POINT (-23.17 -46.1)
IAG-BoletimSismicoBrasileiro.1720,2002,4,20,5,21,55,1.37,-34.95,50,0,4.1,0,I,0,-,Atlantico C. (ISC. Ms=3.2),POINT (1.37 -34.95)
IAG-BoletimSismicoBrasileiro.1721,2002,4,30,6,18,31,-19.51,-44.05,20,0,2.6,1,I,0,MG,PedLeopoldo (IAG),POINT (-19.51 -44.05)
IAG-BoletimSismicoBrasileiro.1722,2002,5,1,16,21,10,-8.26,-35.96,5,0,2.7,1,I,0,PE,Caruaru (UFRN.IAG.UnB) (IAG2.2-UnB3.20,POINT (-8.26 -35.96)
IAG-BoletimSismicoBrasileiro.1723,2002,5,6,6,12,2,-19.45,-44.03,30,0,2.9,1,I,0,MG,PedLeopoldo (IAG.IPT.UnB) (IAG2.7-UnB3.0),POINT (-19.45 -44.03)
IAG-BoletimSismicoBrasileiro.1724,2002,5,18,12,22,12,-9.92,-49,0,0,3.1,1,I,0,TO,Prox. Pium (UnB),POINT (-9.92 -49)
IAG-BoletimSismicoBrasileiro.1725,2002,5,19,5,57,18,-10.03,-49.63,0,0,3,1,I,0,TO,Prox. Pium (UnB),POINT (-10.03 -49.63)
IAG-BoletimSismicoBrasileiro.1726,2002,6,4,23,27,12,-25.03,-45.83,20,0,3.7,1,I,0,SP,Margem Cont. (IAG.UnB),POINT (-25.03 -45.83)
IAG-BoletimSismicoBrasileiro.1727,2002,6,30,21,39,31,-8.26,-35.96,5,0,3.8,1,I,4-5,PE,Caruaru (UFRN.IAG.UnB),POINT (-8.26 -35.96)
IAG-BoletimSismicoBrasileiro.1728,2002,7,17,0,45,0,-8.26,-35.96,5,0,2.5,1,I,0,PE,Caruaru (UFRN.IAG),POINT (-8.26 -35.96)
IAG-BoletimSismicoBrasileiro.1729,2002,7,27,12,10,0,-8.26,-35.96,5,0,2.5,1,I,0,PE,Caruaru (UFRN.IAG),POINT (-8.26 -35.96)
IAG-BoletimSismicoBrasileiro.1730,2002,7,29,13,19,0,-8.26,-35.96,5,0,2.9,1,I,0,PE,Caruaru (UFRN.IAG),POINT (-8.26 -35.96)
IAG-BoletimSismicoBrasileiro.1731,2002,8,7,14,58,0,-8.26,-35.96,5,0,2.5,1,I,0,PE,Caruaru (UFRN.IAG),POINT (-8.26 -35.96)
IAG-BoletimSismicoBrasileiro.1732,2002,8,15,8,34,0,-8.26,-35.96,5,0,2.5,1,I,0,PE,Caruaru (UFRN.IAG),POINT (-8.26 -35.96)
IAG-BoletimSismicoBrasileiro.1733,2002,8,16,11,19,0,-8.26,-35.96,5,0,2.8,1,I,0,PE,Caruaru (UFRN.IAG),POINT (-8.26 -35.96)
IAG-BoletimSismicoBrasileiro.1734,2002,8,23,13,2,0,-8.26,-35.96,5,0,2.9,1,I,0,PE,Caruaru (UFRN.IAG),POINT (-8.26 -35.96)
IAG-BoletimSismicoBrasileiro.1735,2002,8,26,2,29,19,-14.88,-47.01,20,0,3.3,1,I,0,GO,Santa Rosa (UnB.IAG),POINT (-14.88 -47.01)
IAG-BoletimSismicoBrasileiro.1736,2002,9,20,16,3,1,-12.56,-38.65,20,0,3,5,I,0,BA,Sto. Amaro (IAG),POINT (-12.56 -38.65)
IAG-BoletimSismicoBrasileiro.1737,2002,9,27,10,13,32,-14.53,-51.85,30,0,2.7,1,I,0,GO,NovaXavantina(IAG),POINT (-14.53 -51.85)
IAG-BoletimSismicoBrasileiro.1738,2002,9,28,9,35,8,-12.56,-38.65,20,0,3.7,1,I,0,BA,Sto. Amaro (IAG.UnB)(IAG3.8-UnB3.5),POINT (-12.56 -38.65)
IAG-BoletimSismicoBrasileiro.1739,2002,10,1,17,56,54,-12.56,-38.65,20,0,2.8,5,I,0,BA,Sto. Amaro (IAG),POINT (-12.56 -38.65)
IAG-BoletimSismicoBrasileiro.1740,2002,10,2,5,50,13,-10.26,-69.64,0,0,4,1,I,0,AC,Guanabara (UnB),POINT (-10.26 -69.64)
IAG-BoletimSismicoBrasileiro.1741,2002,10,3,14,7,42,-21.84,-46.65,30,0,2.6,1,I,0,SP,S.J.BoaVista (IAG.UNESP-RC),POINT (-21.84 -46.65)
IAG-BoletimSismicoBrasileiro.1742,2002,10,10,21,9,33,-12.8,-38.86,20,0,3.6,1,I,0,BA,Amargosa (IAG.UnB),POINT (-12.8 -38.86)
IAG-BoletimSismicoBrasileiro.1743,2002,10,12,20,9,10,-8.32,-71.67,30,516,6.4,1,I,4,AC,Acre (ISC.IAG.UnB),POINT (-8.32 -71.67)
IAG-BoletimSismicoBrasileiro.1744,2002,10,17,13,18,8,-12.56,-38.65,20,0,2.9,5,I,0,BA,Sto. Amaro (IAG),POINT (-12.56 -38.65)
IAG-BoletimSismicoBrasileiro.1745,2002,10,27,20,23,25,-8.03,-49.78,80,0,3.7,1,I,0,PA,NE Redencao (IAG.UnB),POINT (-8.03 -49.78)
IAG-BoletimSismicoBrasileiro.1746,2002,11,16,1,28,24,-20.27,-44.67,30,0,3.4,1,I,0,MG,Itaguara (IAG.UnB.UNESP.IPT)(IAG3.2-UnB3.5),POINT (-20.27 -44.67)
IAG-BoletimSismicoBrasileiro.1747,2002,12,1,17,20,17,-22.91,-44.39,20,0,2.7,1,I,0,RJ,AngradosReis (IAG.IPT),POINT (-22.91 -44.39)
IAG-BoletimSismicoBrasileiro.1748,2002,12,7,14,33,53,-25.74,-49.19,30,0,2.7,1,I,0,PR,Matinhos (IAG),POINT (-25.74 -49.19)
IAG-BoletimSismicoBrasileiro.1749,2002,12,28,10,55,10,-22.28,-45.92,20,0,2.6,1,I,0,MG,Pouso Alegre (IAG.IPT),POINT (-22.28 -45.92)
IAG-BoletimSismicoBrasileiro.1750,2003,1,9,3,19,32,-23.83,-42.98,20,0,3.5,1,I,0,SP,Margem Cont. (IAG.IPT),POINT (-23.83 -42.98)
IAG-BoletimSismicoBrasileiro.1751,2003,2,26,14,32,2,-5.66,-35.87,10,0,3.4,1,I,0,RN,Joao Camara (UFRN.IAG),POINT (-5.66 -35.87)
IAG-BoletimSismicoBrasileiro.1752,2003,3,16,21,29,41,-21.31,-46.19,20,0,3.2,1,I,0,MG,Areado (IAG),POINT (-21.31 -46.19)
IAG-BoletimSismicoBrasileiro.1753,2003,3,16,21,35,6,-21.32,-46.2,20,0,2.7,1,I,0,MG,Areado (IAG),POINT (-21.32 -46.2)
IAG-BoletimSismicoBrasileiro.1754,2003,4,12,14,57,6,-24.75,-43.12,20,0,2.5,1,I,0,SP,Margem Cont. (IAG),POINT (-24.75 -43.12)
IAG-BoletimSismicoBrasileiro.1755,2003,4,13,11,20,14,-22.27,-40.67,30,0,3.3,1,I,0,RJ,Margem Cont. (IAG.UnB) (IAG2.8 - UnB3.7),POINT (-22.27 -40.67)
IAG-BoletimSismicoBrasileiro.1756,2003,4,16,15,36,18,-21.31,-39.86,10,0,3.2,1,I,0,RJ,Margem Cont. (IAG),POINT (-21.31 -39.86)
IAG-BoletimSismicoBrasileiro.1757,2003,4,27,22,57,45,-8.21,-71.64,20,560,5.6,0,E,2,AC,Rio Branco (IAG.UnB) R.Branco IIMM,POINT (-8.21 -71.64)
IAG-BoletimSismicoBrasileiro.1758,2003,5,4,22,27,57,-20.37,-44.81,20,0,2.9,1,I,0,MG,Itaguara (IAG.UnB) (IAG2.8 - UnB3.0),POINT (-20.37 -44.81)
IAG-BoletimSismicoBrasileiro.1759,2003,5,11,13,32,45,-16.73,-54.29,20,0,2.5,1,I,0,MT,Rondonopolis (IAG),POINT (-16.73 -54.29)
IAG-BoletimSismicoBrasileiro.1760,2003,5,11,13,45,38,-16.73,-54.29,20,0,3.7,1,I,0,MT,Rondonopolis (IAG.UnB) (IAG3.9 - UnB3.5),POINT (-16.73 -54.29)
IAG-BoletimSismicoBrasileiro.1761,2003,5,17,6,40,3,-26.09,-46.21,30,0,2.9,1,I,0,PR,Margem Cont. (IAG),POINT (-26.09 -46.21)
IAG-BoletimSismicoBrasileiro.1762,2003,5,20,7,50,31,-4.24,-39.98,30,0,2.5,1,I,0,CE,Taperauaba (IAG),POINT (-4.24 -39.98)
IAG-BoletimSismicoBrasileiro.1763,2003,5,23,11,28,11,-25.39,-46.42,30,0,3.1,1,I,0,PR,Margem Cont. (IAG),POINT (-25.39 -46.42)
IAG-BoletimSismicoBrasileiro.1764,2003,6,20,6,19,39,-7.54,-71.62,10,556,6.4,0,E,1,AC,Amazonas (GS.IAG.UnB) Bauru-SP-IMM,POINT (-7.54 -71.62)
IAG-BoletimSismicoBrasileiro.1765,2003,6,23,6,9,6,-26.44,-41.73,30,0,4.1,1,I,0,SC,Margem Cont. (IAG.UnB.IPT) (IAG3.6.UnB4.5),POINT (-26.44 -41.73)
IAG-BoletimSismicoBrasileiro.1766,2003,6,30,13,20,36,-16.73,-54.29,20,0,2.6,1,I,0,MT,Rondon?polis (IAG),POINT (-16.73 -54.29)
IAG-BoletimSismicoBrasileiro.1767,2003,7,8,3,25,32,-6.88,-71.86,10,543,5.1,1,I,0,AC,Amazonas.BR (ISC),POINT (-6.88 -71.86)
IAG-BoletimSismicoBrasileiro.1768,2003,7,14,9,8,38,-12.64,-47.68,30,0,3.6,1,I,0,TO,Parana (IAG.UnB) (IAG3.8.UnB3.3),POINT (-12.64 -47.68)
IAG-BoletimSismicoBrasileiro.1769,2003,7,14,9,15,37,-12.64,-47.62,30,0,3,1,I,0,TO,Parana (IAG),POINT (-12.64 -47.62)
IAG-BoletimSismicoBrasileiro.1770,2003,7,15,15,36,1,-15.55,-47.68,40,0,2.5,1,I,0,GO,Jacilandia (IAG),POINT (-15.55 -47.68)
IAG-BoletimSismicoBrasileiro.1771,2003,7,19,10,32,0,-5.63,-35.6,5,0,2.7,1,I,0,RN,Taipu (UFRN),POINT (-5.63 -35.6)
IAG-BoletimSismicoBrasileiro.1772,2003,7,19,22,12,0,-5.63,-35.6,5,0,2.6,1,I,0,RN,Taipu (UFRN),POINT (-5.63 -35.6)
IAG-BoletimSismicoBrasileiro.1773,2003,7,22,0,32,0,-5.63,-35.6,5,0,2.7,1,I,0,RN,Taipu (UFRN),POINT (-5.63 -35.6)
IAG-BoletimSismicoBrasileiro.1774,2003,7,22,9,7,0,-5.63,-35.6,5,0,2.6,1,I,0,RN,Taipu (UFRN),POINT (-5.63 -35.6)
IAG-BoletimSismicoBrasileiro.1775,2003,7,26,0,51,21,-24.05,-42.36,20,0,3.4,1,I,0,SP,Margem Cont. (IAG),POINT (-24.05 -42.36)
IAG-BoletimSismicoBrasileiro.1776,2003,7,31,11,34,11,-13.54,-44.59,30,0,2.9,1,I,0,BA,Correntina (IAG),POINT (-13.54 -44.59)
IAG-BoletimSismicoBrasileiro.1777,2003,7,31,14,43,40,-13.49,-44.59,30,0,3,1,I,0,BA,Correntina (IAG),POINT (-13.49 -44.59)
IAG-BoletimSismicoBrasileiro.1778,2003,7,31,15,29,57,-13.58,-44.6,30,0,2.9,1,I,0,BA,Correntina (IAG),POINT (-13.58 -44.6)
IAG-BoletimSismicoBrasileiro.1779,2003,10,28,22,54,57,-17.38,-56.22,20,0,2.9,1,I,0,MT,SSW-Pocone (IAG),POINT (-17.38 -56.22)
IAG-BoletimSismicoBrasileiro.1780,2003,10,28,23,21,55,-17.38,-56.22,50,0,3.5,1,I,0,MT,SSW-Pocone (IAG),POINT (-17.38 -56.22)
IAG-BoletimSismicoBrasileiro.1781,2003,11,15,0,20,27,-8.34,-50.04,20,0,3.9,1,I,0,PA,Con.Araguaia (IAG),POINT (-8.34 -50.04)
IAG-BoletimSismicoBrasileiro.1782,2003,12,3,23,33,47,-9.61,-34.28,30,0,3.3,1,I,0,AL,Margem Cont. (IAG),POINT (-9.61 -34.28)
IAG-BoletimSismicoBrasileiro.1783,2003,12,24,20,12,55,-7.4,-72.7,100,25,4.1,1,I,0,AC,WesternBrasil(ISC),POINT (-7.4 -72.7)
IAG-BoletimSismicoBrasileiro.1784,2004,1,11,10,34,20,-8.33,-36.58,20,0,2.7,1,I,0,PE,Belo Jardim (IAG.UFRN),POINT (-8.33 -36.58)
IAG-BoletimSismicoBrasileiro.1785,2004,1,12,4,51,50,-6.57,-38.8,50,0,3.2,1,I,0,CE,Ic? (IAG),POINT (-6.57 -38.8)
IAG-BoletimSismicoBrasileiro.1786,2004,2,6,5,55,20,-4.98,-39.74,50,0,2.8,1,I,0,CE,Guia (IAG),POINT (-4.98 -39.74)
IAG-BoletimSismicoBrasileiro.1787,2004,2,27,19,50,7,-24.84,-45.71,0,0,2.6,1,I,0,SP,Margem Cont. (IAG-ESAR.IPT),POINT (-24.84 -45.71)
IAG-BoletimSismicoBrasileiro.1788,2004,3,12,2,50,2,-8.22,-38.37,0,0,2.2,1,I,0,PE,Carqueja (IAG),POINT (-8.22 -38.37)
IAG-BoletimSismicoBrasileiro.1789,2004,3,17,23,28,58,-18.4,-56.21,100,0,3,1,I,0,MS,Paiaguas (IAG),POINT (-18.4 -56.21)
IAG-BoletimSismicoBrasileiro.1790,2004,5,16,14,29,37,-25.22,-44.72,50,0,3.9,1,I,0,SP,Margem Cont. (IAG.IPT.UNESP-RC),POINT (-25.22 -44.72)
IAG-BoletimSismicoBrasileiro.1791,2004,5,21,11,57,0,-8.33,-36.58,20,0,2.5,1,I,0,PE,Belo Jardim (IAG.UFRN),POINT (-8.33 -36.58)
IAG-BoletimSismicoBrasileiro.1792,2004,5,21,13,6,0,-8.33,-36.58,20,0,2.3,1,I,0,PE,Belo Jardim (IAG.UFRN),POINT (-8.33 -36.58)
IAG-BoletimSismicoBrasileiro.1793,2004,5,21,16,29,0,-8.33,-36.58,20,0,2,1,I,0,PE,Belo Jardim (IAG.UFRN),POINT (-8.33 -36.58)
IAG-BoletimSismicoBrasileiro.1794,2004,5,22,0,10,0,-8.33,-36.58,20,0,2,1,I,0,PE,Belo Jardim (IAG.UFRN),POINT (-8.33 -36.58)
IAG-BoletimSismicoBrasileiro.1795,2004,5,22,0,11,0,-8.33,-36.58,20,0,2.2,1,I,0,PE,Belo Jardim (IAG.UFRN),POINT (-8.33 -36.58)
IAG-BoletimSismicoBrasileiro.1796,2004,5,22,0,23,0,-8.33,-36.58,20,0,2.3,1,I,0,PE,Belo Jardim (IAG.UFRN),POINT (-8.33 -36.58)
IAG-BoletimSismicoBrasileiro.1797,2004,5,22,21,40,0,-8.33,-36.58,20,0,2.3,1,I,0,PE,Belo Jardim (IAG.UFRN),POINT (-8.33 -36.58)
IAG-BoletimSismicoBrasileiro.1798,2004,5,30,3,26,29,-23.17,-42.15,50,0,2.5,1,I,0,RJ,Margem Cont. (IAG.IPT),POINT (-23.17 -42.15)
IAG-BoletimSismicoBrasileiro.1799,2004,5,30,17,1,0,-8.33,-36.58,20,0,2.2,1,I,0,PE,Belo Jardim (IAG.UFRN),POINT (-8.33 -36.58)
IAG-BoletimSismicoBrasileiro.1800,2004,6,1,4,3,11,-22.99,-41.89,30,0,2.3,1,I,0,RJ,Margem Cont. (IAG.IPT),POINT (-22.99 -41.89)
IAG-BoletimSismicoBrasileiro.1801,2004,6,1,12,11,0,-8.33,-36.58,5,0,3.1,1,I,0,PE,Belo Jardim (UFRN.IAG),POINT (-8.33 -36.58)
IAG-BoletimSismicoBrasileiro.1802,2004,6,2,11,45,0,-8.33,-36.58,5,0,2.3,1,I,0,PE,Belo Jardim (UFRN.IAG),POINT (-8.33 -36.58)
IAG-BoletimSismicoBrasileiro.1803,2004,6,2,11,56,0,-8.33,-36.58,5,0,2,1,I,0,PE,Belo Jardim (UFRN.IAG),POINT (-8.33 -36.58)
IAG-BoletimSismicoBrasileiro.1804,2004,6,7,23,25,0,-8.33,-36.58,5,0,2.5,1,I,0,PE,Belo Jardim (UFRN.IAG),POINT (-8.33 -36.58)
IAG-BoletimSismicoBrasileiro.1805,2004,6,9,2,34,0,-8.33,-36.58,5,0,2.1,1,I,0,PE,Belo Jardim (UFRN.IAG),POINT (-8.33 -36.58)
IAG-BoletimSismicoBrasileiro.1806,2004,6,9,11,36,0,-8.33,-36.58,5,0,2.1,1,I,0,PE,Belo Jardim (UFRN.IAG),POINT (-8.33 -36.58)
IAG-BoletimSismicoBrasileiro.1807,2004,6,9,12,30,0,-8.33,-36.58,5,0,2.9,1,I,0,PE,Belo Jardim (UFRN.IAG),POINT (-8.33 -36.58)
IAG-BoletimSismicoBrasileiro.1808,2004,6,10,2,31,0,-8.33,-36.58,5,0,2.3,1,I,0,PE,Belo Jardim (UFRN.IAG),POINT (-8.33 -36.58)
IAG-BoletimSismicoBrasileiro.1809,2004,6,10,3,20,0,-8.33,-36.58,5,0,2,1,I,0,PE,Belo Jardim (UFRN.IAG),POINT (-8.33 -36.58)
IAG-BoletimSismicoBrasileiro.1810,2004,6,14,11,7,0,-8.33,-36.58,5,0,2,1,I,0,PE,Belo Jardim (UFRN.IAG),POINT (-8.33 -36.58)
IAG-BoletimSismicoBrasileiro.1811,2004,6,28,19,57,22,-23.87,-46.02,20,0,2.1,1,I,0,SP,Margem Cont. (IAG.ESAR),POINT (-23.87 -46.02)
IAG-BoletimSismicoBrasileiro.1812,2004,7,6,14,44,16,-3.2,-72.92,40,15,4,0,E,0,AC,Peru/Brasil (ISC),POINT (-3.2 -72.92)
IAG-BoletimSismicoBrasileiro.1813,2004,8,24,8,14,49,-4.37,-38.48,10,0,3,1,I,0,CE,Chorozinho (UFRN.UnB.IAG),POINT (-4.37 -38.48)
IAG-BoletimSismicoBrasileiro.1814,2004,9,6,20,13,28,-17.2,-56.2,100,0,2.8,1,I,0,MT,SE-Pocon? (IAG),POINT (-17.2 -56.2)
IAG-BoletimSismicoBrasileiro.1815,2004,11,25,13,10,36,-21.22,-50.47,20,0,3.2,1,I,0,SP,Aracatuba (IPT),POINT (-21.22 -50.47)
IAG-BoletimSismicoBrasileiro.1816,2004,12,26,0,39,53,-16.22,-55.95,20,0,3.2,1,I,3,MT,BaraoMelga?o (IAG),POINT (-16.22 -55.95)
IAG-BoletimSismicoBrasileiro.1817,2005,3,11,5,38,26,-21.06,-48.5,1,0,2.7,1,I,4,SP,Bebedouro (IAG.UNESP-RC),POINT (-21.06 -48.5)
IAG-BoletimSismicoBrasileiro.1818,2005,3,21,12,23,52,-24.93,-63.36,30,558,6.9,0,E,1,SP,Salta-Argent (GS) Sao Paulo-IMM,POINT (-24.93 -63.36)
IAG-BoletimSismicoBrasileiro.1819,2005,3,23,21,12,0,-11.6,-56.75,0,1,5,1,I,5-6,MT,P.Gauchos (UnB),POINT (-11.6 -56.75)
IAG-BoletimSismicoBrasileiro.1820,2005,3,30,11,41,44,-21.06,-48.5,1,0,2.9,1,I,5,SP,Bebedouro (IAG.UNESP-RC),POINT (-21.06 -48.5)
IAG-BoletimSismicoBrasileiro.1821,2005,4,2,15,25,17,-21.06,-48.5,1,0,2.8,1,I,5,SP,Bebedouro (IAG.UNESP-RC),POINT (-21.06 -48.5)
IAG-BoletimSismicoBrasileiro.1822,2005,4,3,13,44,59,-8.8,-33.19,50,0,3,1,I,0,PE,Margem Cont. (IAG.UFRN),POINT (-8.8 -33.19)
IAG-BoletimSismicoBrasileiro.1823,2005,4,8,23,34,22,-21.03,-47.29,30,0,3.1,1,I,0,SP,SBenedAreias (IAG.IPT),POINT (-21.03 -47.29)
IAG-BoletimSismicoBrasileiro.1824,2005,6,13,22,44,34,-19.93,-69.03,30,117,7.9,0,E,2-3,E,Chile (GS) Marilia-SP-II-IIIMM,POINT (-19.93 -69.03)
IAG-BoletimSismicoBrasileiro.1825,2005,7,10,8,7,3,-16.81,-54.96,30,0,3,1,I,0,MT,Anhumas (IAG),POINT (-16.81 -54.96)
IAG-BoletimSismicoBrasileiro.1826,2005,7,20,16,43,6,-11.6,-56.78,30,0,4.3,1,I,4,MT,P.Gauchos (UnB.IAG),POINT (-11.6 -56.78)
IAG-BoletimSismicoBrasileiro.1827,2005,9,24,20,38,1,-11.88,-57.4,30,0,3.9,1,I,0,MT,P.Gauchos (IAG),POINT (-11.88 -57.4)
IAG-BoletimSismicoBrasileiro.1828,2005,10,10,16,14,40,-24.21,-42.89,10,0,2.1,1,I,0,RJ,Plataf. Cont.(IAG-ESAR),POINT (-24.21 -42.89)
IAG-BoletimSismicoBrasileiro.1829,2005,10,31,15,32,51,-24.66,-45.52,10,0,2,1,I,0,SP,Plataf. Cont.(IAG-ESAR),POINT (-24.66 -45.52)
IAG-BoletimSismicoBrasileiro.1830,2005,10,31,15,32,54,-24.6,-45.48,10,0,2.2,1,I,0,SP,Plataf. Cont.(IAG-ESAR),POINT (-24.6 -45.48)
IAG-BoletimSismicoBrasileiro.1831,2005,10,11,20,21,16,-24.05,-45.97,10,0,2,1,I,0,SP,Plataf. Cont.(IAG-ESAR),POINT (-24.05 -45.97)
IAG-BoletimSismicoBrasileiro.1832,2005,11,15,18,52,53,-24.11,-46.19,10,0,2.2,1,I,0,SP,Plataf. Cont.(IAG-ESAR),POINT (-24.11 -46.19)
IAG-BoletimSismicoBrasileiro.1833,2005,11,17,19,26,49,-22.36,-67.85,30,105,6.9,0,E,2,SP,Bolivia (GS) Sao Paulo-IIMM,POINT (-22.36 -67.85)
IAG-BoletimSismicoBrasileiro.1834,2005,12,21,13,50,44,-24.79,-45.69,10,0,2,1,I,0,SP,Plataf. Cont.(IAG-ESAR),POINT (-24.79 -45.69)
IAG-BoletimSismicoBrasileiro.1835,2005,12,26,13,41,45,-25.02,-45.47,10,0,2,1,I,0,SP,Plataf. Cont.(IAG-ESAR),POINT (-25.02 -45.47)
IAG-BoletimSismicoBrasileiro.1836,2006,1,3,18,57,59,-24.12,-46,10,0,2.1,1,I,0,SP,Plataf. Cont.(IAG-ESAR),POINT (-24.12 -46)
IAG-BoletimSismicoBrasileiro.1837,2006,1,3,19,41,46,-24.12,-45.97,10,0,2.1,1,I,0,SP,Plataf. Cont.(IAG-ESAR),POINT (-24.12 -45.97)
IAG-BoletimSismicoBrasileiro.1838,2006,1,4,22,54,37,-24.41,-50.7,20,0,4.1,1,I,4,PR,Telem.Borba (IAG.UNESP-RC.IPT.UnB),POINT (-24.41 -50.7)
IAG-BoletimSismicoBrasileiro.1839,2006,1,4,22,56,10,-24.43,-50.7,20,0,3.3,1,I,0,PR,Telem.Borba (IAG.UNESP-RC.IPT.UnB: replica),POINT (-24.43 -50.7)
IAG-BoletimSismicoBrasileiro.1840,2006,1,6,14,14,34,-24.34,-46.33,10,0,2.2,1,I,0,SP,Plataf. Cont.(IAG-ESAR),POINT (-24.34 -46.33)
IAG-BoletimSismicoBrasileiro.1841,2006,1,6,18,57,59,-24.12,-46,10,0,2.1,1,I,0,SP,Plataf. Cont.(IAG-ESAR),POINT (-24.12 -46)
IAG-BoletimSismicoBrasileiro.1842,2006,1,8,1,54,55,-10.07,-36.93,10,0,3.4,1,I,5,AL,Sao Bras (UnB.UFRN.IAG)2 replicas,POINT (-10.07 -36.93)
IAG-BoletimSismicoBrasileiro.1843,2006,1,9,14,19,24,-24.21,-45.82,10,0,2,1,I,0,SP,Plataf. Cont.(IAG-ESAR),POINT (-24.21 -45.82)
IAG-BoletimSismicoBrasileiro.1844,2006,1,10,14,26,16,-24.22,-45.97,10,0,2,1,I,0,SP,Plataf. Cont.(IAG-ESAR),POINT (-24.22 -45.97)
IAG-BoletimSismicoBrasileiro.1845,2006,1,10,19,3,41,-21.64,-46.86,30,0,3,1,I,2,SP,S.J.RioPardo (IAG.UnB.UNESP-RC.IPT),POINT (-21.64 -46.86)
IAG-BoletimSismicoBrasileiro.1846,2006,1,10,19,48,49,-23.92,-46.03,10,0,2,1,I,0,SP,Plataf. Cont.(IAG-ESAR),POINT (-23.92 -46.03)
IAG-BoletimSismicoBrasileiro.1847,2006,2,18,14,3,20,-24.2,-46.25,10,0,2,1,I,0,SP,Plataf. Cont.(IAG-ESAR),POINT (-24.2 -46.25)
IAG-BoletimSismicoBrasileiro.1848,2006,2,20,19,54,12,-24.54,-45.79,10,0,2.1,1,I,0,SP,Plataf. Cont.(IAG-ESAR),POINT (-24.54 -45.79)
IAG-BoletimSismicoBrasileiro.1849,2006,2,24,7,42,0,-14.15,-47.48,30,0,2.6,1,I,4-5,GO,Alto Paraiso (UnB),POINT (-14.15 -47.48)
IAG-BoletimSismicoBrasileiro.1850,2006,2,28,8,18,40,-13.04,-48.43,30,0,2.7,1,I,5,TO,Palmeiropoli (UnB),POINT (-13.04 -48.43)
IAG-BoletimSismicoBrasileiro.1851,2006,3,22,14,3,0,-21.41,-50.08,10,0,2.5,1,I,3-4,SP,Penapolis (UNESP-RC),POINT (-21.41 -50.08)
IAG-BoletimSismicoBrasileiro.1852,2006,4,4,4,0,57,-20.95,-45.71,30,0,2.5,1,I,0,MG,CarmoR.Claro (IAG.IPT),POINT (-20.95 -45.71)
IAG-BoletimSismicoBrasileiro.1853,2006,4,10,17,11,13,-21.05,-45.4,30,0,2.7,1,I,0,MG,Aguanil (IAG.IPT),POINT (-21.05 -45.4)
IAG-BoletimSismicoBrasileiro.1854,2006,4,22,2,29,19,-16.31,-53.3,50,0,2.8,5,I,0,MT,Guiratinga (IAG),POINT (-16.31 -53.3)
